Unique_ID,Bedroms,Year_Built,Total_Value,Building_Value,Land_Value,Sale_Price,Land_Use,Sale_Date
4209,0,0,0,0,0,145000,RESIDENTIAL CONDO,2013-06-25
4794,2,1984,88800,67900,12500,45905,ZERO LOT LINE,2013-06-25
4041,0,0,0,0,0,196000,RESIDENTIAL CONDO,2013-06-25
3775,4,1955,115900,90900,25000,149900,SINGLE FAMILY,2013-06-25
4367,0,0,0,0,0,148000,RESIDENTIAL CONDO,2013-06-25
4063,0,0,0,0,0,591800,RESIDENTIAL CONDO,2013-06-25
3909,0,0,0,0,0,155000,SINGLE FAMILY,2013-06-25
4211,4,1948,360000,216000,144000,455000,SINGLE FAMILY,2013-06-25
4971,0,0,0,0,0,160000,SINGLE FAMILY,2013-06-25
4566,0,0,0,0,0,165900,SINGLE FAMILY,2013-06-25
4811,3,1965,125200,104200,21000,125500,SINGLE FAMILY,2013-06-25
3927,0,0,0,0,0,157500,SINGLE FAMILY,2013-06-25
4650,0,0,0,0,0,75000,DUPLEX,2013-06-25
4115,3,2011,540900,386900,140000,675000,SINGLE FAMILY,2013-06-25
4654,4,1909,295000,250000,45000,312500,SINGLE FAMILY,2013-06-25
3969,2,1925,356200,179800,150000,456000,SINGLE FAMILY,2013-06-25
4046,0,0,0,0,0,318000,RESIDENTIAL CONDO,2013-06-25
4835,2,1945,88500,64800,22000,60000,SINGLE FAMILY,2013-06-25
4868,3,1955,122200,95200,27000,100000,SINGLE FAMILY,2013-06-25
4975,0,0,0,0,0,85000,RESIDENTIAL CONDO,2013-06-25
4662,4,1966,87400,62400,25000,119900,DUPLEX,2013-06-25
4326,0,0,0,0,0,277660,SINGLE FAMILY,2013-06-25
4680,2,1920,188000,161000,27000,107000,SINGLE FAMILY,2013-06-25
4617,3,1926,263000,226000,37000,267500,SINGLE FAMILY,2013-06-25
4848,0,0,0,0,0,60000,VACANT RES LAND,2013-06-25
4099,4,1920,824000,644000,180000,812375,SINGLE FAMILY,2013-06-25
4372,4,1969,205000,160000,45000,259900,SINGLE FAMILY,2013-06-25
4647,2,1955,167200,137200,30000,195900,SINGLE FAMILY,2013-06-25
3895,0,0,0,0,0,215000,SINGLE FAMILY,2013-06-26
4438,2,1920,105600,75600,30000,139000,SINGLE FAMILY,2013-06-26
3795,3,1955,283200,236200,47000,308500,SINGLE FAMILY,2013-06-26
4896,0,0,0,0,0,239000,SINGLE FAMILY,2013-06-26
4111,6,1930,439600,294800,140000,480000,SINGLE FAMILY,2013-06-26
4175,3,1941,273000,93000,180000,299900,SINGLE FAMILY,2013-06-26
4761,3,1948,87300,70300,17000,98000,SINGLE FAMILY,2013-06-26
4600,3,1935,297700,247700,50000,263000,SINGLE FAMILY,2013-06-26
3815,3,1962,113000,87000,26000,110000,SINGLE FAMILY,2013-06-26
4401,0,0,0,0,0,269169,SINGLE FAMILY,2013-06-26
4259,4,1935,669500,303400,363800,659000,SINGLE FAMILY,2013-06-26
4673,3,1957,108800,72300,36500,149900,SINGLE FAMILY,2013-06-26
4215,0,0,0,0,0,197400,RESIDENTIAL CONDO,2013-06-26
4037,0,0,0,0,0,375000,RESIDENTIAL CONDO,2013-06-26
4173,5,2015,996900,798900,198000,375000,VACANT RES LAND,2013-06-26
4453,0,0,0,0,0,92000,RESIDENTIAL CONDO,2013-06-26
4356,0,0,0,0,0,68700,RESIDENTIAL CONDO,2013-06-26
4740,3,2007,311700,225800,85000,273000,SINGLE FAMILY,2013-06-26
4307,0,0,0,0,0,832800,SINGLE FAMILY,2013-06-26
4285,3,1948,423100,213100,210000,376000,SINGLE FAMILY,2013-06-26
4817,3,1969,142600,115600,27000,146000,SINGLE FAMILY,2013-06-26
4691,3,1930,184400,160400,24000,199900,SINGLE FAMILY,2013-06-26
3850,0,0,0,0,0,132000,RESIDENTIAL CONDO,2013-06-26
3836,4,1967,277300,217300,60000,275000,SINGLE FAMILY,2013-06-26
5070,0,0,0,0,0,166000,SINGLE FAMILY,2013-06-26
3774,2,1956,91600,64400,25000,112000,SINGLE FAMILY,2013-06-26
4820,3,1962,106700,85700,21000,105000,SINGLE FAMILY,2013-06-26
4420,0,0,60000,0,60000,50000,VACANT RES LAND,2013-06-26
4154,4,1930,1433700,898800,519800,1600000,SINGLE FAMILY,2013-06-26
4357,4,1968,177600,140200,37400,189000,SINGLE FAMILY,2013-06-26
3950,0,0,0,0,0,163500,RESIDENTIAL CONDO,2013-06-26
4836,2,1945,88500,64800,22000,68500,SINGLE FAMILY,2013-06-26
4181,0,0,0,0,0,255000,RESIDENTIAL CONDO,2013-06-26
4369,0,0,0,0,0,138000,RESIDENTIAL CONDO,2013-06-26
4891,0,0,0,0,0,216964,SINGLE FAMILY,2013-06-26
4646,3,1950,117400,87400,30000,123500,SINGLE FAMILY,2013-06-26
4075,0,0,0,0,0,219000,RESIDENTIAL CONDO,2013-06-26
4373,0,0,0,0,0,280000,SINGLE FAMILY,2013-06-26
4931,0,0,0,0,0,129900,RESIDENTIAL CONDO,2013-06-26
4462,0,0,0,0,0,199900,RESIDENTIAL CONDO,2013-06-26
4741,0,0,0,0,0,306500,RESIDENTIAL CONDO,2013-06-26
3879,0,0,0,0,0,370000,SINGLE FAMILY,2013-06-26
4256,4,1966,379000,89000,290000,290000,DUPLEX,2013-06-26
3821,4,1968,355400,300400,55000,375000,SINGLE FAMILY,2013-06-26
4618,2,1930,175200,138200,37000,231500,SINGLE FAMILY,2013-06-26
4293,0,0,0,0,0,126400,RESIDENTIAL CONDO,2013-06-26
3939,0,0,0,0,0,145000,RESIDENTIAL CONDO,2013-06-26
4539,3,1968,129900,95400,22000,120000,SINGLE FAMILY,2013-06-26
5073,0,0,0,0,0,255100,RESIDENTIAL CONDO,2013-06-26
5100,0,0,0,0,0,225000,RESIDENTIAL CONDO,2013-06-26
4491,0,0,0,0,0,387000,SINGLE FAMILY,2013-06-26
3894,0,0,0,0,0,209000,SINGLE FAMILY,2013-06-27
5082,0,0,0,0,0,220000,RESIDENTIAL CONDO,2013-06-27
4727,3,1960,246500,206500,40000,299900,SINGLE FAMILY,2013-06-27
4803,0,0,0,0,0,155000,SINGLE FAMILY,2013-06-27
4525,0,0,0,0,0,125000,SINGLE FAMILY,2013-06-27
3898,0,0,0,0,0,333600,SINGLE FAMILY,2013-06-27
4649,3,1961,177300,143200,32000,105000,SINGLE FAMILY,2013-06-27
4778,2,1938,78400,63400,15000,79900,SINGLE FAMILY,2013-06-27
3804,3,1963,172800,140100,32700,205000,SINGLE FAMILY,2013-06-27
3822,3,1955,199200,155600,37600,270000,SINGLE FAMILY,2013-06-27
4915,0,0,0,0,0,50500,VACANT RES LAND,2013-06-27
4122,0,0,0,0,0,173000,RESIDENTIAL CONDO,2013-06-27
3923,0,0,0,0,0,140000,SINGLE FAMILY,2013-06-27
4843,0,0,0,0,0,173000,SINGLE FAMILY,2013-06-27
4156,3,1945,704500,87000,617500,732000,SINGLE FAMILY,2013-06-27
3765,4,1947,112800,86800,26000,105900,SINGLE FAMILY,2013-06-27
4247,4,1965,238100,168100,70000,250000,SINGLE FAMILY,2013-06-27
4656,2,1950,106200,61200,45000,127000,SINGLE FAMILY,2013-06-27
4944,0,0,0,0,0,48000,RESIDENTIAL CONDO,2013-06-27
4570,3,1946,67300,51300,16000,76500,SINGLE FAMILY,2013-06-27
4289,0,0,0,0,0,471000,SINGLE FAMILY,2013-06-27
4918,0,0,0,0,0,189957,SINGLE FAMILY,2013-06-27
4892,0,0,0,0,0,263650,RESIDENTIAL CONDO,2013-06-27
4826,0,0,0,0,0,148500,SINGLE FAMILY,2013-06-27
4671,3,1952,108800,72300,36500,120000,SINGLE FAMILY,2013-06-27
4714,3,1925,334800,233600,100000,380000,SINGLE FAMILY,2013-06-27
4542,3,1964,193100,161100,32000,199500,SINGLE FAMILY,2013-06-27
4921,0,0,0,0,0,189957,SINGLE FAMILY,2013-06-27
4557,3,1963,45900,6800,39000,199999,SINGLE FAMILY,2013-06-27
4922,0,0,0,0,0,189957,SINGLE FAMILY,2013-06-27
3812,0,0,0,0,0,179900,RESIDENTIAL CONDO,2013-06-27
5097,0,0,0,0,0,163000,RESIDENTIAL CONDO,2013-06-27
4653,2,1940,131100,112900,18200,196500,SINGLE FAMILY,2013-06-27
4619,2,1924,282000,234600,40000,200000,SINGLE FAMILY,2013-06-27
4502,0,0,0,0,0,89599,SINGLE FAMILY,2013-06-27
4532,0,0,0,0,0,138900,SINGLE FAMILY,2013-06-27
4482,0,0,0,0,0,178000,SINGLE FAMILY,2013-06-27
3873,0,0,0,0,0,325000,RESIDENTIAL CONDO,2013-06-27
4908,3,1986,100000,85700,14300,99900,ZERO LOT LINE,2013-06-27
4251,0,0,0,0,0,115000,RESIDENTIAL CONDO,2013-06-27
4183,5,1930,773400,588100,180000,216000,SINGLE FAMILY,2013-06-27
4469,0,0,0,0,0,220878,RESIDENTIAL CONDO,2013-06-27
4632,2,1935,188000,153600,30000,190000,SINGLE FAMILY,2013-06-27
3751,2,1910,178200,162900,10000,212000,SINGLE FAMILY,2013-06-27
4470,0,0,0,0,0,238207,RESIDENTIAL CONDO,2013-06-27
4171,4,1926,1199200,951700,180000,385000,SINGLE FAMILY,2013-06-27
4371,4,1966,199400,154400,45000,212000,SINGLE FAMILY,2013-06-27
4237,3,1996,177800,141800,36000,239525,SINGLE FAMILY,2013-06-27
3766,2,1947,51200,35200,16000,75000,SINGLE FAMILY,2013-06-27
3845,0,0,0,0,0,119000,RESIDENTIAL CONDO,2013-06-27
4884,0,0,0,0,0,144990,RESIDENTIAL CONDO,2013-06-27
4165,0,0,0,0,0,871000,SINGLE FAMILY,2013-06-27
4458,3,1935,97400,66100,24000,99900,SINGLE FAMILY,2013-06-27
3990,3,1958,222700,107700,115000,204000,SINGLE FAMILY,2013-06-27
3786,3,1956,184300,148800,35500,210000,SINGLE FAMILY,2013-06-27
4476,0,0,0,0,0,122000,RESIDENTIAL CONDO,2013-06-27
4575,3,1940,161500,107800,48000,238000,SINGLE FAMILY,2013-06-27
4377,0,0,0,0,0,349900,SINGLE FAMILY,2013-06-27
4774,0,0,0,0,0,126500,SINGLE FAMILY,2013-06-27
3932,0,0,0,0,0,172840,SINGLE FAMILY,2013-06-27
4166,0,0,0,0,0,871000,VACANT RES LAND,2013-06-27
4607,2,1951,57500,40100,15000,75000,SINGLE FAMILY,2013-06-27
4064,3,1935,358700,144200,214500,360000,SINGLE FAMILY,2013-06-27
3875,0,0,0,0,0,300150,SINGLE FAMILY,2013-06-27
4555,0,2015,976300,726700,182000,199999,VACANT RES LAND,2013-06-27
4924,3,1970,166800,134800,32000,120000,SINGLE FAMILY,2013-06-27
4158,0,0,0,0,0,275000,RESIDENTIAL CONDO,2013-06-27
4775,4,1940,83500,65600,15000,30000,DUPLEX,2013-06-27
4104,3,1976,112600,81100,31500,127000,SINGLE FAMILY,2013-06-27
4466,0,0,0,0,0,222519,RESIDENTIAL CONDO,2013-06-27
3760,2,1950,61500,43500,18000,49000,SINGLE FAMILY,2013-06-27
4148,3,1948,369400,196700,168000,469000,SINGLE FAMILY,2013-06-27
4881,0,0,0,0,0,156239,RESIDENTIAL CONDO,2013-06-27
4692,0,0,0,0,0,102000,SINGLE FAMILY,2013-06-27
4858,0,0,0,0,0,149000,RESIDENTIAL CONDO,2013-06-27
4191,0,0,0,0,0,215000,CONDO,2013-06-27
4100,0,0,0,0,0,208500,RESIDENTIAL CONDO,2013-06-27
3890,0,0,0,0,0,300000,SINGLE FAMILY,2013-06-27
4051,0,0,0,0,0,188000,RESIDENTIAL CONDO,2013-06-27
4381,4,1959,659600,234600,425000,740000,SINGLE FAMILY,2013-06-27
4305,0,0,0,0,0,225000,VACANT RES LAND,2013-06-27
4421,3,1957,355100,122600,232500,430000,SINGLE FAMILY,2013-06-27
4399,0,0,0,0,0,290000,SINGLE FAMILY,2013-06-27
4690,6,2007,158700,131700,27000,159900,SINGLE FAMILY,2013-06-27
4229,2,1986,208900,112900,96000,245000,ZERO LOT LINE,2013-06-27
3899,0,0,0,0,0,335500,SINGLE FAMILY,2013-06-27
4780,3,2007,191500,172000,19500,175000,SINGLE FAMILY,2013-06-27
4093,3,2006,569600,340000,214500,660000,SINGLE FAMILY,2013-06-27
3920,0,0,0,0,0,40000,VACANT RES LAND,2013-06-27
4318,2,1962,436300,161100,275200,436300,SINGLE FAMILY,2013-06-27
4882,0,0,0,0,0,151594,RESIDENTIAL CONDO,2013-06-28
4050,0,0,0,0,0,206000,RESIDENTIAL CONDO,2013-06-28
4255,0,0,0,0,0,930000,SINGLE FAMILY,2013-06-28
4926,2,1955,110200,95900,14300,127500,SINGLE FAMILY,2013-06-28
4484,0,0,0,0,0,231500,SINGLE FAMILY,2013-06-28
4883,0,0,0,0,0,155987,RESIDENTIAL CONDO,2013-06-28
4071,0,0,0,0,0,371670,RESIDENTIAL CONDO,2013-06-28
4048,0,0,0,0,0,575000,CONDO,2013-06-28
4859,0,0,0,0,0,121800,RESIDENTIAL CONDO,2013-06-28
4254,0,0,0,0,0,930000,SINGLE FAMILY,2013-06-28
4268,0,0,0,0,0,954300,RESIDENTIAL CONDO,2013-06-28
3891,0,0,0,0,0,204600,SINGLE FAMILY,2013-06-28
4880,0,0,0,0,0,161065,RESIDENTIAL CONDO,2013-06-28
4612,3,2015,291700,276700,15000,24900,SINGLE FAMILY,2013-06-28
4494,0,0,0,0,0,269900,SINGLE FAMILY,2013-06-28
4590,3,1950,178300,118300,53000,223000,SINGLE FAMILY,2013-06-28
4026,3,1960,240700,175700,65000,150000,SINGLE FAMILY,2013-06-28
4025,3,1961,205800,140800,65000,225000,SINGLE FAMILY,2013-06-28
3936,0,0,0,0,0,218900,SINGLE FAMILY,2013-06-28
4411,0,0,0,0,0,249950,SINGLE FAMILY,2013-06-28
3820,3,1960,294700,240400,47000,325000,SINGLE FAMILY,2013-06-28
4060,3,1899,402800,183300,214500,420000,SINGLE FAMILY,2013-06-28
4865,0,0,0,0,0,112000,RESIDENTIAL CONDO,2013-06-28
3934,0,0,0,0,0,339900,SINGLE FAMILY,2013-06-28
4009,5,1930,440000,280000,160000,440000,SINGLE FAMILY,2013-06-28
4524,0,0,0,0,0,112000,RESIDENTIAL CONDO,2013-06-28
4929,0,0,0,0,0,217900,SINGLE FAMILY,2013-06-28
4262,5,2004,864100,569100,295000,970000,SINGLE FAMILY,2013-06-28
4553,0,0,0,0,0,66500,SINGLE FAMILY,2013-06-28
3897,0,0,0,0,0,116900,RESIDENTIAL CONDO,2013-06-28
3818,3,1958,100300,79300,21000,115000,SINGLE FAMILY,2013-06-28
4581,3,1970,153700,130300,23400,159900,SINGLE FAMILY,2013-06-28
4007,3,1954,155100,107600,45000,218000,SINGLE FAMILY,2013-06-28
4757,3,2015,347200,322200,25000,71000,SINGLE FAMILY,2013-06-28
3987,3,1956,318100,202300,115000,353900,SINGLE FAMILY,2013-06-28
4870,2,1952,112300,82100,19000,99000,SINGLE FAMILY,2013-06-28
4489,0,0,0,0,0,330000,SINGLE FAMILY,2013-06-28
3902,0,0,0,0,0,410000,SINGLE FAMILY,2013-06-28
4488,0,0,0,0,0,385000,SINGLE FAMILY,2013-06-28
4034,0,0,0,0,0,238000,RESIDENTIAL CONDO,2013-06-28
4609,3,1950,75900,49400,18000,65900,SINGLE FAMILY,2013-06-28
4585,3,1950,154700,126700,28000,156500,SINGLE FAMILY,2013-06-28
4510,4,2012,108600,97600,11000,100000,SINGLE FAMILY,2013-06-28
3750,2,1900,51200,43300,7500,29500,SINGLE FAMILY,2013-06-28
4485,0,0,0,0,0,276500,SINGLE FAMILY,2013-06-28
4244,5,1956,583000,295500,287500,661000,SINGLE FAMILY,2013-06-28
3833,0,0,0,0,0,210000,RESIDENTIAL CONDO,2013-06-28
4481,0,0,0,0,0,179450,SINGLE FAMILY,2013-06-28
4897,0,0,0,0,0,295700,SINGLE FAMILY,2013-06-28
4930,0,0,0,0,0,217000,SINGLE FAMILY,2013-06-28
4624,3,1940,107700,89500,18200,123500,SINGLE FAMILY,2013-06-28
4625,2,1928,70700,52500,18200,69900,SINGLE FAMILY,2013-06-28
4038,0,0,0,0,0,299000,RESIDENTIAL CONDO,2013-06-28
4533,0,0,0,0,0,80000,SINGLE FAMILY,2013-06-28
3896,0,0,0,0,0,174900,SINGLE FAMILY,2013-06-28
4001,2,1930,441300,278400,150000,475000,SINGLE FAMILY,2013-06-28
4282,0,0,0,0,0,297000,RESIDENTIAL CONDO,2013-06-28
5106,0,0,0,0,0,249500,RESIDENTIAL CONDO,2013-06-28
5007,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5006,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5005,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5004,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3880,4,1988,385700,315400,70300,450000,SINGLE FAMILY,2013-06-28
5003,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4474,0,0,0,0,0,215000,RESIDENTIAL CONDO,2013-06-28
3856,3,1967,103300,76200,24000,129921,SINGLE FAMILY,2013-06-28
4854,0,0,0,0,0,137000,SINGLE FAMILY,2013-06-28
4473,0,0,0,0,0,199000,RESIDENTIAL CONDO,2013-06-28
5002,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5001,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4809,3,1964,124600,103600,21000,137700,SINGLE FAMILY,2013-06-28
5008,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3859,3,1974,119400,102400,17000,115000,SINGLE FAMILY,2013-06-28
5000,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4198,0,0,0,0,0,567500,RESIDENTIAL CONDO,2013-06-28
4845,3,1980,103200,83200,20000,89000,SINGLE FAMILY,2013-06-28
4468,0,0,0,0,0,227569,RESIDENTIAL CONDO,2013-06-28
4359,0,0,0,0,0,128000,RESIDENTIAL CONDO,2013-06-28
4801,0,0,0,0,0,158000,SINGLE FAMILY,2013-06-28
4197,0,0,0,0,0,530000,RESIDENTIAL CONDO,2013-06-28
4999,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4840,0,0,0,0,0,99500,RESIDENTIAL CONDO,2013-06-28
4693,4,1940,173700,144800,24000,195500,SINGLE FAMILY,2013-06-28
4998,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4125,0,0,0,0,0,265000,RESIDENTIAL CONDO,2013-06-28
4943,0,0,0,0,0,21250,RESIDENTIAL CONDO,2013-06-28
4853,0,0,0,0,0,188900,SINGLE FAMILY,2013-06-28
4857,4,1983,61000,39000,22000,73500,DUPLEX,2013-06-28
5009,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5010,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5022,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5021,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5020,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5019,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4974,0,0,944400,0,944400,580000,VACANT RES LAND,2013-06-28
3944,0,0,0,0,0,214000,SINGLE FAMILY,2013-06-28
4448,3,1940,106300,86300,20000,78000,SINGLE FAMILY,2013-06-28
4781,3,1994,126500,100500,26000,127000,SINGLE FAMILY,2013-06-28
4815,3,1972,136300,103000,27000,135035,SINGLE FAMILY,2013-06-28
5017,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4134,3,1958,226400,76400,150000,243500,SINGLE FAMILY,2013-06-28
5016,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3785,3,1956,184200,148700,35500,193300,SINGLE FAMILY,2013-06-28
4398,0,0,0,0,0,220000,SINGLE FAMILY,2013-06-28
4804,0,0,0,0,0,150800,SINGLE FAMILY,2013-06-28
4685,3,1920,189600,162600,27000,104000,DUPLEX,2013-06-28
4443,2,1955,70400,37400,30000,67000,SINGLE FAMILY,2013-06-28
5015,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4440,0,0,0,0,0,124000,RESIDENTIAL CONDO,2013-06-28
4439,3,1998,131800,113800,18000,136500,SINGLE FAMILY,2013-06-28
3853,0,0,0,0,0,123000,RESIDENTIAL CONDO,2013-06-28
5014,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3928,0,0,0,0,0,161161,SINGLE FAMILY,2013-06-28
5013,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5012,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4397,0,0,0,0,0,275000,SINGLE FAMILY,2013-06-28
3925,0,0,0,0,0,144000,SINGLE FAMILY,2013-06-28
5011,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4593,2,1943,119300,69100,37000,132000,SINGLE FAMILY,2013-06-28
4997,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5023,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4565,3,1963,192900,138600,35000,229000,SINGLE FAMILY,2013-06-28
4996,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4190,0,0,0,0,0,177500,RESIDENTIAL CONDO,2013-06-28
4980,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4350,3,1977,217600,174600,43000,253000,SINGLE FAMILY,2013-06-28
4979,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4349,0,0,0,0,0,117999,RESIDENTIAL CONDO,2013-06-28
4898,0,0,0,0,0,81000,RESIDENTIAL CONDO,2013-06-28
4978,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4734,3,2013,431500,346500,85000,489900,SINGLE FAMILY,2013-06-28
4977,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3949,0,0,0,0,0,169900,RESIDENTIAL CONDO,2013-06-28
4976,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4729,5,1920,361600,276600,85000,399900,SINGLE FAMILY,2013-06-28
4345,0,0,0,0,0,350000,SINGLE FAMILY,2013-06-28
4981,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4343,0,0,0,0,0,230400,SINGLE FAMILY,2013-06-28
4674,4,1962,191900,159900,32000,128000,SINGLE FAMILY,2013-06-28
4333,0,0,0,0,0,222668,SINGLE FAMILY,2013-06-28
3802,3,1957,263100,212500,46000,270000,SINGLE FAMILY,2013-06-28
4726,3,1964,189200,154200,35000,225000,SINGLE FAMILY,2013-06-28
4666,3,1948,153900,117400,36500,178900,SINGLE FAMILY,2013-06-28
4713,3,1940,201200,166200,35000,229900,SINGLE FAMILY,2013-06-28
4724,3,1954,126800,91800,35000,129100,SINGLE FAMILY,2013-06-28
4186,0,0,0,0,0,449000,RESIDENTIAL CONDO,2013-06-28
3876,0,0,0,0,0,333000,SINGLE FAMILY,2013-06-28
4909,0,0,0,0,0,139000,SINGLE FAMILY,2013-06-28
4907,3,1985,97100,82800,14300,69100,ZERO LOT LINE,2013-06-28
4906,2,1997,86800,72500,14300,78000,ZERO LOT LINE,2013-06-28
4720,3,2013,381200,310000,60300,394900,SINGLE FAMILY,2013-06-28
3951,0,0,0,0,0,184900,RESIDENTIAL CONDO,2013-06-28
4179,4,1953,911800,650000,220000,10750000,SINGLE FAMILY,2013-06-28
3874,0,0,0,0,0,227000,RESIDENTIAL CONDO,2013-06-28
4792,0,0,0,0,0,525000,SINGLE FAMILY,2013-06-28
4995,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4661,0,0,25000,0,25000,25000,VACANT RES LAND,2013-06-28
4994,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3864,3,1971,127700,91700,17000,133000,SINGLE FAMILY,2013-06-28
4993,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4992,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4748,3,1964,230400,195400,35000,125000,SINGLE FAMILY,2013-06-28
4991,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3865,3,1969,98600,81600,17000,113000,SINGLE FAMILY,2013-06-28
4990,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4791,0,0,0,0,0,335000,SINGLE FAMILY,2013-06-28
4351,0,0,0,0,0,132500,RESIDENTIAL CONDO,2013-06-28
4989,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4988,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4744,4,1915,325600,240600,85000,305000,SINGLE FAMILY,2013-06-28
4987,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4193,3,1940,441400,199900,241500,537500,SINGLE FAMILY,2013-06-28
3912,0,0,0,0,0,169900,SINGLE FAMILY,2013-06-28
4986,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4393,0,0,0,0,0,242000,SINGLE FAMILY,2013-06-28
4676,3,1960,160400,128400,32000,180700,SINGLE FAMILY,2013-06-28
4985,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4984,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4177,0,0,0,0,0,295000,SINGLE FAMILY,2013-06-28
4983,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4982,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3877,0,0,0,0,0,233000,RESIDENTIAL CONDO,2013-06-28
4327,0,0,0,0,0,249900,SINGLE FAMILY,2013-06-28
4192,0,0,0,0,0,167500,RESIDENTIAL CONDO,2013-06-28
4799,0,0,0,0,0,105000,RESIDENTIAL CONDO,2013-06-28
4106,6,1966,167300,87300,80000,130000,TRIPLEX,2013-06-28
5018,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4086,3,2013,753100,503300,214500,350000,VACANT RES LAND,2013-06-28
4571,3,1941,122900,106900,16000,140000,SINGLE FAMILY,2013-06-28
4523,3,2005,186500,156500,30000,143000,SINGLE FAMILY,2013-06-28
3841,0,0,0,0,0,154000,RESIDENTIAL CONDO,2013-06-28
4406,0,0,0,0,0,260000,SINGLE FAMILY,2013-06-28
4076,0,0,0,0,0,485000,RESIDENTIAL CONDO,2013-06-28
4822,2,1964,115900,91900,24000,127900,SINGLE FAMILY,2013-06-28
3797,2,1955,179300,141700,37600,225000,SINGLE FAMILY,2013-06-28
3915,0,0,0,0,0,181000,SINGLE FAMILY,2013-06-28
5045,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5044,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4408,0,0,0,0,0,335000,SINGLE FAMILY,2013-06-28
4295,0,0,0,0,0,144000,RESIDENTIAL CONDO,2013-06-28
4380,0,0,0,0,0,126000,RESIDENTIAL CONDO,2013-06-28
4164,0,0,330800,0,330800,375000,SINGLE FAMILY,2013-06-28
4681,3,1925,151100,124100,27000,162000,SINGLE FAMILY,2013-06-28
5043,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4514,0,0,48800,0,48800,250000,VACANT RURAL LAND,2013-06-28
4311,3,1945,429700,239700,190000,410000,SINGLE FAMILY,2013-06-28
4499,0,0,0,0,0,52500,VACANT RES LAND,2013-06-28
4515,0,0,45000,0,45000,250000,VACANT RES LAND,2013-06-28
5074,3,2013,432400,384400,40000,464900,SINGLE FAMILY,2013-06-28
4516,4,1984,150900,105800,45100,250000,SINGLE FAMILY,2013-06-28
4092,4,1993,489400,274900,214500,400000,SINGLE FAMILY,2013-06-28
5060,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
3975,4,2014,314700,249700,65000,75000,VACANT RES LAND,2013-06-28
4306,0,0,0,0,0,546000,RESIDENTIAL CONDO,2013-06-28
5042,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
5046,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
4384,3,1959,533100,228100,305000,682500,SINGLE FAMILY,2013-06-28
5059,0,0,0,0,0,445000,VACANT RES LAND,2013-06-28
